169,80.9
170,38.0
171,95.5
172,18.0
173,30.8
174,16.3
175,9.4
176,74.1
177,65.9
178,45.6
179,93.0
180,28.8
181,1.1
182,9.2
183,88.5
184,38.3
185,9.9
186,42.0
187,26.2
188,71.9
189,16.6
190,70.7
191,83.4
192,99.9
193,51.0
194,54.0
195,62.8
196,37.6
197,19.9
198,12.3
199,13.4
200,9.5
201,76.7
202,95.7
203,32.5
204,67.0
205,54.9
206,26.1
207,26.8
208,4.3
209,55.6
210,72.1
211,2.7
212,73.8
213,3.6
214,21.8
215,81.8
216,93.2
217,65.3
218,74.8
219,84.6
220,31.3
221,23.3
222,28.5
223,14.3
224,38.8
225,90.1
226,51.2
227,12.0
228,68.0
229,68.1
230,29.9
231,67.2
232,74.0
233,15.0
234,70.1
235,69.0
236,58.1
237,97.7
238,70.1
239,57.3
240,15.1
241,26.2
242,92.4
243,13.1
244,94.5
245,90.9
246,59.9
247,73.6
248,98.3
249,25.8
250,14.0
251,48.1
252,0.1
253,98.6
254,2.8
255,6.5
256,33.4
257,57.4
258,51.3
259,77.3
260,89.1
261,16.6
262,12.9
263,80.8
264,93.8
265,13.8
266,52.9
267,51.7
268,50.6
269,31.2
270,82.1
271,43.0
272,80.1
273,94.2
274,84.1
275,30.7
276,82.5
277,37.2
278,67.6
279,72.6
280,33.7
281,27.0
282,20.5
283,82.8
284,52.8
285,80.6
286,55.8
287,99.2
288,61.0
289,51.3
290,91.2
291,20.4
292,53.9
293,62.4
294,41.4
295,16.0
296,51.8
297,65.0
298,69.5
299,38.3
300,49.2
301,47.0
302,3.9
303,40.9
304,51.2
305,81.3
306,72.9
307,15.6
308,43.9
309,54.1
310,16.8
311,66.4
312,64.1
313,40.9
314,26.5
315,83.9
316,69.8
317,21.4
318,30.9
319,67.0
320,13.3
321,31.4
322,7.0
323,1.8
324,77.6
325,67.2
326,19.3
327,9.1
328,17.3
329,78.6
330,22.4
331,24.1
332,90.3
333,63.1
334,53.0
335,9.7
336,36.6
337,9.3
338,4.7
339,23.7
340,35.9
341,76.3
342,30.6
343,77.4
344,4.0
345,77.7
346,77.7
347,62.1
348,69.9
349,98.3
350,30.7
351,69.2
352,54.5
353,88.0
354,51.3
355,8.0
356,67.2
357,69.6
358,13.5
359,90.6
360,14.4
361,47.1
362,62.4
363,15.0
364,9.0
365,89.8
366,23.5
367,62.3
368,65.9
369,48.7
370,37.6
371,66.3
372,62.4
373,98.1
374,1.2
375,57.5
376,92.7
377,0.0
378,87.9
379,6.6
380,24.5
381,86.4
382,72.9
383,12.7
384,72.3
385,71.2
386,30.1
387,7.0
388,25.4
389,97.5
390,82.3
391,60.4
392,10.8
393,86.9
394,75.4
395,19.1
396,45.5
397,65.9
398,65.3
399,66.9
400,89.8
401,57.0
402,51.5
403,38.9
404,66.9
405,4.4
406,49.6
407,42.4
408,50.0
409,16.2
410,52.0
411,2.7
412,3.7
413,96.5
414,92.4
415,55.8
416,81.4
417,20.5
418,19.4
419,78.0
420,40.7
421,39.6
422,26.0
423,88.5
424,57.1
425,36.5
426,55.6
427,30.8
428,80.3
429,53.7
430,86.5
431,13.7
432,69.3
433,45.1
434,20.7
435,64.0
436,26.0
437,87.3
438,13.2
439,56.9
440,1.3
441,21.5
442,14.4
443,10.6
444,86.4
445,37.8
446,62.7
447,97.2
448,9.5
449,95.1
450,66.5
451,79.1
452,64.7
453,25.2
454,92.2
455,54.6
456,70.2
457,26.5
458,30.6
459,75.3
460,7.9
461,0.3
462,29.7
463,26.8
464,61.3
465,13.5
466,27.3
467,58.6
468,27.4
469,42.8
470,27.2
471,90.0
472,93.5
473,97.8
474,37.7
475,64.9
476,71.8
477,34.6
478,6.3
479,81.9
480,24.2
481,51.4
482,95.3
483,25.2
484,27.7
485,43.7
486,21.8
487,69.8
488,36.0
489,71.4
490,75.1
491,21.8
492,54.5
493,29.2
494,26.9
495,60.8
496,75.9
497,10.9
498,31.9
499,31.6
500,48.4
501,49.5
502,45.5
503,7.2
504,89.4
505,36.8
506,96.8
507,15.7
508,12.3
509,60.6
510,54.1
511,32.7
512,0.4
513,11.5
514,94.9
515,74.0
516,26.9
517,27.7
518,26.8
519,80.7
520,52.3
521,10.2
522,56.7
523,12.2
524,26.5
525,42.0
526,52.7
527,71.3
528,40.8
529,38.1
530,74.8
531,93.1
532,39.3
533,56.9
534,49.6
535,30.8
536,32.4
537,5.8
538,60.7
539,13.1
540,63.9
541,77.1
542,18.4
543,23.4
544,51.0
545,31.4
546,75.0
547,79.2
548,67.0
549,19.7
550,10.0
551,45.7
552,76.9
553,53.6
554,44.7
555,28.6
556,66.4
557,95.2
558,12.2
559,60.7
560,66.0
561,71.5
562,73.0
563,66.7
564,90.6
565,86.1
566,15.4
567,67.7
568,6.7
569,99.9
570,46.4
571,60.2
572,40.9
573,83.3
574,40.3
575,32.6
576,42.1
577,78.6
578,97.6
579,2.6
580,66.8
581,36.3
582,2.1
583,67.1
584,54.4
585,39.9
586,88.4
587,30.3
588,9.2
589,77.7
590,65.0
591,73.5
592,19.4
593,24.3
594,47.6
595,27.7
596,15.0
597,94.0
598,76.7
599,83.7
600,47.0
601,39.4
602,36.8
603,72.3
604,92.7
605,18.6
606,64.4
607,9.5
608,58.8
609,98.4
610,36.9
611,97.5
612,96.5
613,29.4
614,63.7
615,24.1
616,7.0
617,93.7
618,9.0
619,68.2
620,94.6
621,72.0
622,96.2
623,60.4
624,99.4
625,98.1
626,28.2
627,51.3
628,58.4
629,90.3
630,20.1
631,23.7
632,47.4
633,84.1
634,34.0
635,13.0
636,26.5
637,24.1
638,83.9
639,84.1
640,95.2
641,78.6
642,0.2
643,36.8
644,14.2
645,94.6
646,2.4
647,66.6
648,53.8
649,8.8
650,74.5
651,28.1
652,56.4
653,51.9
654,39.0
655,73.3
656,95.1
657,92.8
658,18.6
659,50.1
660,18.5
661,49.8
662,21.5
663,61.1
664,8.7
665,89.3
666,92.0
667,93.7
668,14.5
669,36.6
670,9.1
671,31.4
672,30.4
673,36.3
674,87.7
675,88.6
676,10.7
677,69.3
678,79.7
679,36.1
680,64.0
681,65.6
682,16.9
683,64.0
684,1.1
685,33.4
686,10.9
687,65.8
688,74.0
689,38.9
690,37.5
691,56.7
692,82.9
693,83.5
694,25.5
695,87.7
696,2.0
697,49.8
698,34.0
699,20.0
700,84.8
701,81.7
702,21.0
703,24.4
704,55.5
705,23.7
706,4.7
707,2.1
708,93.0
709,0.5
710,53.2
711,5.2
712,21.8
713,86.1
714,98.8
715,33.6
716,84.8
717,19.4
718,2.6
719,28.0
720,59.7
721,10.8
722,43.9
723,20.7
724,34.1
725,50.4
726,55.7
727,52.6
728,99.9
729,63.6
730,56.1
731,53.2
732,42.0
733,99.5
734,94.7
735,37.5
736,33.4
737,42.9
738,92.3
739,41.6
740,43.2
741,97.1
742,77.3
743,38.6
744,79.6
745,88.5
746,82.1
747,55.6
748,65.4
749,77.9
750,22.6
751,4.3
752,46.7
753,2.4
754,55.3
755,1.8
756,51.2
757,61.4
758,41.6
759,48.3
760,1.6
761,41.4
762,48.0
763,66.3
764,5.1
765,37.6
766,20.3
767,4.9
768,49.4
769,15.4
770,27.3
771,24.2
772,33.9
773,9.3
774,37.2
775,14.0
776,81.2
777,10.6
778,36.4
779,5.9
780,87.3
781,60.0
782,30.7
783,56.7
784,62.9
785,42.7
786,4.4
787,87.5
788,7.4
789,69.0
790,85.5
791,88.3
792,44.2
793,18.0
794,50.2
795,47.1
796,18.0
797,27.4
798,43.0
799,0.3
800,58.7
801,96.6
802,78.1
803,47.9
804,17.1
805,55.1
806,92.3
807,24.3
808,74.8
809,45.0
810,55.0
811,23.7
812,77.6
813,39.6
814,65.5
815,0.8
816,57.9
817,36.3
818,37.4
819,23.6
820,49.2
821,83.3
822,69.3
823,49.2
824,57.5
825,6.6
826,70.1
827,87.9
828,36.0
829,58.0
830,57.6
831,37.3
832,78.0
833,79.0
834,33.4
835,74.4
836,78.8
837,29.3
838,53.4
839,18.0
840,44.0
841,5.4
842,66.3
843,33.2
844,53.1
845,8.5
846,78.8
847,25.7
848,13.9
849,54.4
850,31.4
851,87.3
852,19.9
853,31.0
854,44.6
855,67.4
856,14.7
857,14.6
858,19.6
859,15.6
860,67.1
861,34.4
862,49.9
863,24.7
864,17.2
865,49.5
866,69.0
867,35.9
868,54.6
869,99.5
870,94.8
871,87.1
872,23.6
873,38.8
874,58.8
875,30.9
876,27.9
877,49.7
878,33.4
879,3.4
880,0.4
881,22.9
882,35.3
883,95.9
884,22.5
885,69.9
886,25.6
887,31.4
888,48.4
889,70.7
890,22.8
891,28.5
892,25.9
893,8.1
894,15.7
895,22.4
896,56.1
897,40.4
898,22.1
899,86.3
900,53.9
901,41.5
902,17.2
903,81.1
904,37.1
905,91.4
906,59.8
907,37.0
908,67.8
909,94.7
910,70.0
911,38.4
912,82.2
913,95.9
914,53.2
915,32.7
916,69.4
917,2.8
918,7.4
919,60.0
920,68.9
921,17.4
922,45.7
923,18.3
924,80.5
925,80.3
926,84.3
927,61.2
928,78.1
929,64.9
930,7.5
931,13.3
932,59.2
933,46.1
934,4.2
935,71.9
936,58.8
937,82.8
938,9.8
939,53.2
940,7.5
941,7.1
942,80.5
943,52.8
944,93.0
945,92.1
946,81.1
947,32.4
948,62.7
949,14.0
950,16.4
951,46.1
952,24.2
953,50.0
954,74.6
955,48.4
956,44.6
957,29.4
958,84.1
959,65.3
960,84.4
961,4.2
962,2.0
963,3.0
964,1.7
965,4.4
966,13.4
967,91.3
968,46.2
969,86.8
970,28.6
971,84.7
972,20.4
973,27.9
974,28.2
975,45.8
976,19.4
977,18.4
978,50.7
979,61.6
980,64.3
981,31.2
982,5.8
983,36.3
984,36.9
985,28.7
986,51.0
987,34.3
988,93.5
989,51.4
990,97.6
991,18.3
992,29.2
993,37.5
994,5.9
995,69.0
996,11.1
997,23.0
998,57.4
999,75.4
1000,23.4
1001,70.3
1002,31.4
1003,6.7
1004,96.6
1005,55.2
1006,83.3
1007,13.7
1008,98.4
1009,18.0
1010,24.2
1011,77.7
1012,70.6
1013,21.4
1014,58.1
1015,63.0
1016,18.0
1017,81.9
1018,95.4
1019,91.0
1020,71.7
1021,77.0
1022,18.6
1023,45.4
1024,23.3
1025,27.2
1026,88.8
1027,3.5
1028,74.0
1029,76.8
1030,1.4
1031,56.0
1032,74.3
1033,69.8
1034,55.8
1035,94.8
1036,55.3
1037,56.0
1038,77.8
1039,37.4
1040,89.8
1041,72.8
1042,9.1
1043,41.5
1044,29.3
1045,38.3
1046,39.7
1047,43.3
1048,89.7
1049,77.5
1050,66.1
1051,76.7
1052,10.5
1053,75.3
1054,58.0
1055,22.0
1056,54.9
1057,21.4
1058,32.1
1059,2.9
1060,86.4
1061,44.2
1062,37.2
1063,67.8
1064,85.9
1065,35.4
1066,18.5
1067,43.7
1068,79.4
1069,26.2
1070,51.3
1071,18.1
1072,49.0
1073,90.5
1074,83.4
1075,90.2
1076,11.7
1077,58.8
1078,22.6
1079,75.5
1080,98.4
1081,23.1
1082,53.5
1083,44.2
1084,81.8
1085,35.2
1086,80.4
1087,97.5
1088,63.1
1089,14.1
1090,80.6
1091,40.6
1092,78.2
1093,11.9
1094,23.9
1095,89.6
1096,99.2
1097,99.0
1098,60.8
1099,44.5
1100,14.4
1101,97.7
1102,38.1
1103,75.0
1104,54.6
1105,21.7
1106,69.5
1107,47.0
1108,77.3
1109,19.0
1110,70.7
1111,65.4
1112,13.2
1113,3.5
1114,73.9
1115,99.2
1116,26.7
1117,32.5
1118,64.9
1119,89.5
1120,84.3
1121,76.1
1122,37.4
1123,58.2
1124,62.8
1125,97.4
1126,65.4
1127,45.4
1128,15.9
1129,59.4
1130,50.3
1131,50.8
1132,80.0
1133,64.0
1134,75.4
1135,14.2
1136,6.1
1137,15.9
1138,55.8
1139,84.5
1140,52.0
1141,16.0
1142,58.1
1143,67.3
1144,33.2
1145,79.3
1146,3.0
1147,50.4
1148,40.3
1149,25.5
1150,66.8
1151,31.5
1152,60.4
1153,30.2
1154,22.3
1155,9.6
1156,39.3
1157,81.0
1158,79.5
1159,72.0
1160,50.0
1161,24.4
1162,83.9
1163,41.0
1164,61.3
1165,90.1
1166,38.3
1167,99.8
1168,72.7
1169,44.1
1170,22.1
1171,55.6
1172,41.7
1173,65.9
1174,18.3
1175,83.5
1176,82.9
1177,48.1
1178,4.5
1179,2.9
1180,0.5
1181,30.6
1182,73.1
1183,30.0
1184,99.1
1185,33.5
1186,74.4
1187,3.3
1188,47.6
1189,83.7
1190,52.2
1191,81.9
1192,45.5
1193,27.9
1194,49.4
1195,1.2
1196,40.3
1197,9.2
1198,3.5
1199,70.3
1200,41.6
1201,55.3
1202,7.9
1203,81.9
1204,85.2
1205,11.8
1206,57.6
1207,46.4
1208,0.9
1209,20.6
1210,40.8
1211,29.6
1212,57.5
1213,30.5
1214,48.3
1215,5.2
1216,23.0
1217,97.3
1218,21.8
1219,90.7
1220,13.4
1221,0.3
1222,67.2
1223,84.7
1224,67.1
1225,57.7
1226,36.8
1227,32.1
1228,33.1
1229,75.2
1230,93.7
1231,39.0
1232,84.9
1233,60.3
1234,79.0
1235,73.1
1236,43.9
1237,91.0
1238,33.4
1239,68.0
1240,77.4
1241,95.3
1242,49.3
1243,55.7
1244,58.7
1245,2.7
1246,55.7
1247,64.9
1248,6.1
1249,26.5
1250,66.6
1251,79.4
1252,39.7
1253,35.2
1254,62.2
1255,11.2
1256,15.8
1257,59.6
1258,57.5
1259,19.8
1260,74.9
1261,83.8
1262,19.4
1263,56.3
1264,70.0
1265,41.6
1266,54.1
1267,44.4
1268,64.6
1269,41.9
1270,61.8
1271,65.7
1272,57.1
1273,12.5
1274,83.7
1275,76.1
1276,64.4
1277,49.2
1278,2.3
1279,23.0
1280,37.2
1281,79.8
1282,7.2
1283,87.6
1284,0.3
1285,77.8
1286,37.5
1287,13.3
1288,30.5
1289,14.6
1290,55.1
1291,63.1
1292,10.0
1293,3.7
1294,69.0
1295,66.7
1296,46.3
1297,22.2
1298,40.2
1299,72.1
1300,53.1
1301,65.1
1302,32.5
1303,70.5
1304,4.5
1305,77.4
1306,47.1
1307,32.6
1308,99.3
1309,46.6
1310,65.6
1311,19.7
1312,43.9
1313,19.6
1314,34.2
1315,55.2
1316,26.7
1317,43.9
1318,82.0
1319,92.7
1320,75.2
1321,82.1
1322,99.9
1323,23.1
1324,98.9
1325,27.0
1326,82.8
1327,77.8
1328,50.9
1329,74.4
1330,7.7
1331,18.5
1332,96.4
1333,52.3
1334,16.1
1335,0.5
1336,22.6
1337,56.6
1338,15.1
1339,89.6
1340,41.2
1341,89.8
1342,5.8
1343,63.4
1344,24.9
1345,62.4
1346,21.4
1347,42.2
1348,81.4
1349,89.5
1350,21.0
1351,0.8
1352,89.1
1353,29.6
1354,72.9
1355,88.9
1356,54.3
1357,29.5
1358,28.7
1359,60.0
1360,97.7
1361,40.8
1362,32.9
1363,24.0
1364,9.6
1365,53.4
1366,9.9
1367,59.5
1368,29.4
1369,51.5
1370,48.5
1371,26.1
1372,32.8
1373,16.2
1374,51.1
1375,14.7
1376,45.1
1377,72.9
1378,36.7
1379,48.9
1380,64.9
1381,36.7
1382,5.0
1383,51.2
1384,75.8
1385,99.2
1386,89.2
1387,44.1
1388,27.0
1389,14.3
1390,98.9
1391,41.2
1392,49.5
1393,47.4
1394,23.2
1395,19.1
1396,68.5
1397,1.0
1398,19.4
1399,30.4
1400,11.3
1401,15.6
1402,11.0
1403,57.6
1404,79.1
1405,89.5
1406,85.3
1407,75.8
1408,10.6
1409,77.7
1410,22.9
1411,32.4
1412,67.6
1413,75.0
1414,88.9
1415,94.5
1416,97.9
1417,33.5
1418,92.8
1419,89.7
1420,97.1
1421,74.1
1422,41.3
1423,1.8
1424,42.0
1425,25.0
1426,16.3
1427,30.4
1428,33.6
1429,18.1
1430,79.4
1431,77.0
1432,12.5
1433,44.3
1434,41.6
1435,14.9
1436,49.7
1437,19.1
1438,95.6
1439,47.1
1440,66.4
1441,94.0
1442,16.7
1443,38.8
1444,33.3
1445,49.2
1446,18.9
1447,69.0
1448,53.3
1449,2.5
1450,36.4
1451,70.0
1452,57.4
1453,6.3
1454,84.8
1455,34.5
1456,82.2
1457,62.4
1458,55.4
1459,84.6
1460,60.7
1461,53.9
1462,65.6
1463,50.4
1464,23.4
1465,63.1
1466,28.3
1467,99.3
1468,65.3
1469,19.1
1470,94.5
1471,17.4
1472,6.2
1473,50.7
1474,51.9
1475,29.2
1476,25.4
1477,79.3
1478,37.4
1479,1.8
1480,14.4
1481,48.5
1482,57.1
1483,17.9
1484,83.1
1485,70.4
1486,70.8
1487,72.3
1488,0.7
1489,40.1
1490,17.9
1491,79.2
1492,44.0
1493,26.4
1494,7.0
1495,16.9
1496,4.2
1497,58.3
1498,88.9
1499,33.6
1500,2.0
1501,15.2
1502,12.4
1503,5.3
1504,81.1
1505,32.4
1506,99.5
1507,62.0
1508,36.2
1509,3.1
1510,14.7
1511,10.7
1512,34.4
1513,47.8
1514,33.7
1515,42.6
1516,64.7
1517,49.2
1518,32.8
1519,71.9
1520,0.4
1521,33.8
1522,51.1
1523,97.0
1524,7.9
1525,95.5
1526,34.7
1527,52.4
1528,88.4
1529,47.2
1530,22.0
1531,73.5
1532,59.1
1533,17.2
1534,6.8
1535,85.8
1536,81.8
1537,35.2
1538,70.1
1539,33.7
1540,32.4
1541,7.0
1542,55.1
1543,27.8
1544,58.8
1545,3.8
1546,0.0
1547,30.1
1548,73.3
1549,1.0
1550,99.8
1551,97.4
1552,11.7
1553,65.7
1554,41.7
1555,22.5
1556,16.5
1557,3.4
1558,14.4
1559,37.5
1560,88.5
1561,88.5
1562,22.0
1563,13.1
1564,39.9
1565,2.9
1566,19.4
1567,61.4
1568,69.4
1569,66.1
1570,86.8
1571,80.9
1572,21.3
1573,87.3
1574,19.8
1575,17.7
1576,6.2
1577,96.7
1578,13.9
1579,94.6
1580,93.6
1581,70.7
1582,77.9
1583,3.0
1584,49.0
1585,50.7
1586,8.6
1587,90.0
1588,17.4
1589,36.6
1590,67.4
1591,54.5
1592,73.6
1593,38.2
1594,30.4
1595,83.0
1596,5.4
1597,64.1
1598,95.6
1599,72.5
1600,75.3
1601,45.7
1602,39.8
1603,82.3
1604,39.9
1605,24.1
1606,13.6
1607,62.2
1608,82.8
1609,57.4
1610,41.7
1611,84.5
1612,38.5
1613,64.7
1614,4.9
1615,90.9
1616,75.5
1617,30.3
1618,90.4
1619,69.7
1620,71.9
1621,37.4
1622,84.5
1623,9.9
1624,90.9
1625,54.8
1626,87.9
1627,56.2
1628,9.0
1629,50.6
1630,57.9
1631,96.4
1632,34.9
1633,52.4
1634,78.4
1635,45.7
1636,64.3
1637,68.6
1638,57.3
1639,83.3
1640,19.1
1641,43.0
1642,6.9
1643,86.7
1644,94.7
1645,37.4
1646,9.7
1647,29.7
1648,37.7
1649,97.5
1650,48.2
1651,29.1
1652,31.9
1653,39.7
1654,89.8
1655,53.6
1656,9.3
1657,69.1
1658,85.4
1659,87.5
1660,42.8
1661,24.9
1662,64.4
1663,94.1
1664,41.6
1665,28.2
1666,54.9
1667,55.5
1668,1.2
1669,17.9
1670,4.0
1671,8.6
1672,34.2
1673,40.4
1674,88.2
1675,79.8
1676,45.7
1677,70.1
1678,67.4
1679,22.2
1680,72.6
1681,43.0
1682,21.6
1683,86.5
1684,50.0
1685,37.7
1686,8.9
1687,78.4
1688,43.0
1689,16.1
1690,75.5
1691,24.1
1692,1.0
1693,88.8
1694,60.8
1695,95.6
1696,55.1
1697,80.2
1698,50.5
1699,35.5
1700,12.9
1701,37.3
1702,34.4
1703,93.0
1704,80.3
1705,15.2
1706,17.5
1707,28.6
1708,7.7
1709,39.3
1710,31.7
1711,82.0
1712,57.0
1713,8.2
1714,18.4
1715,33.8
1716,56.5
1717,65.5
1718,50.2
1719,57.7
1720,50.8
1721,15.6
1722,27.6
1723,7.2
1724,8.4
1725,31.6
1726,64.6
1727,53.1
1728,49.6
1729,72.4
1730,18.6
1731,95.4
1732,11.8
1733,48.9
1734,20.8
1735,13.7
1736,52.7
1737,30.5
1738,28.7
1739,64.8
1740,75.3
1741,27.0
1742,46.9
1743,14.1
1744,7.9
1745,69.4
1746,79.0
1747,65.8
1748,52.5
1749,71.6
1750,87.2
1751,35.4
1752,57.9
1753,79.8
1754,41.3
1755,64.5
1756,82.5
1757,68.0
1758,47.4
1759,97.3
1760,56.0
1761,93.1
1762,73.0
1763,37.7
1764,44.5
1765,88.4
1766,35.0
1767,85.0
1768,79.2
1769,4.2
1770,89.6
1771,12.8
1772,67.6
1773,61.6
1774,97.5
1775,86.9
1776,96.8
1777,12.4
1778,73.6
1779,64.1
1780,22.8
1781,52.2
1782,55.7
1783,12.7
1784,10.4
1785,3.2
1786,63.4
1787,34.2
1788,69.6
1789,42.8
1790,50.4
1791,27.5
1792,23.1
1793,96.6
1794,84.8
1795,36.0
1796,85.3
1797,62.0
1798,27.8
1799,78.8
1800,25.2
1801,30.5
1802,81.8
1803,62.1
1804,97.0
1805,52.8
1806,73.5
1807,62.1
1808,65.7
1809,6.2
1810,81.8
1811,90.2
1812,37.5
1813,36.9
1814,8.5
1815,18.6
1816,23.3
1817,8.8
1818,51.0
1819,15.4
1820,94.4
1821,10.9
1822,34.9
1823,15.2
1824,4.2
1825,41.4
1826,89.7
1827,87.3
1828,58.1
1829,85.7
1830,13.9
1831,63.4
1832,48.7
1833,0.3
1834,77.3
1835,62.9
1836,8.8
1837,71.8
1838,48.5
1839,33.0
1840,11.6
1841,52.4
1842,50.1
1843,57.2
1844,84.7
1845,99.0
1846,4.6
1847,4.9
1848,58.4
1849,96.9
1850,6.1
1851,80.4
1852,66.8
1853,16.1
1854,75.5
1855,40.2
1856,20.3
1857,25.3
1858,97.1
1859,82.5
1860,26.5
1861,13.6
1862,49.2
1863,68.7
1864,34.8
1865,93.1
1866,18.1
1867,5.4
1868,10.6
1869,93.1
1870,63.9
1871,17.2
1872,12.2
1873,85.2
1874,50.1
1875,25.5
1876,98.3
1877,87.6
1878,95.2
1879,79.7
1880,94.3
1881,30.0
1882,76.7
1883,13.4
1884,99.2
1885,14.2
1886,28.8
1887,31.5
1888,32.3
1889,45.7
1890,73.9
1891,14.3
1892,88.9
1893,31.2
1894,12.3
1895,26.6
1896,60.3
1897,10.9
1898,56.3
1899,1.1
1900,50.4
1901,39.2
1902,22.4
1903,41.7
1904,54.5
1905,75.2
1906,22.3
1907,87.6
1908,69.8
1909,87.9
1910,41.4
1911,19.0
1912,43.9
1913,65.3
1914,54.4
1915,83.7
1916,41.1
1917,70.7
1918,32.5
1919,51.0
1920,77.1
1921,96.9
1922,80.9
1923,95.7
1924,87.9
1925,34.9
1926,65.6
1927,83.1
1928,52.7
1929,0.5
1930,30.4
1931,75.4
1932,60.9
1933,34.2
1934,29.3
1935,73.6
1936,68.5
1937,75.4
1938,41.1
1939,70.4
1940,16.8
1941,41.3
1942,86.4
1943,55.3
1944,91.1
1945,75.9
1946,35.9
1947,83.9
1948,10.1
1949,89.6
1950,86.3
1951,32.3
1952,34.8
1953,81.8
1954,92.2
1955,25.7
1956,47.1
1957,54.9
1958,18.5
1959,95.7
1960,81.3
1961,91.9
1962,55.9
1963,46.0
1964,37.4
1965,88.6
1966,11.8
1967,43.0
1968,16.5
1969,86.0
1970,35.4
1971,27.2
1972,89.4
1973,76.6
1974,88.5
1975,77.7
1976,93.2
1977,76.4
1978,35.5
1979,51.0
1980,76.9
1981,39.9
1982,56.2
1983,18.6
1984,33.8
1985,42.8
1986,23.4
1987,63.4
1988,19.4
1989,56.5
1990,40.8
1991,5.2
1992,93.3
1993,31.4
1994,35.1
1995,92.7
1996,35.2
1997,65.4
1998,3.3
1999,72.2
2000,7.5
2001,68.2
2002,0.9
2003,64.2
2004,68.2
2005,65.7
2006,89.0
2007,17.5
2008,36.3
2009,77.3
2010,81.3
2011,11.1
2012,38.0
2013,77.7
2014,63.0
2015,78.2
2016,17.9
2017,73.9
2018,12.4
2019,66.2
2020,24.9
2021,34.7
2022,66.1
2023,81.7
2024,38.0
2025,63.3
2026,48.6
2027,0.2
2028,97.0
2029,11.9
2030,1.4
2031,19.9
2032,73.9
2033,29.9
2034,95.3
2035,4.8
2036,93.3
2037,2.4
2038,86.4
2039,60.9
2040,98.8
2041,3.2
2042,73.2
2043,94.6
2044,87.1
2045,93.8
2046,85.4
2047,64.0
2048,6.9
2049,6.1
2050,20.2
2051,46.4
2052,55.4
2053,47.4
2054,9.8
2055,70.6
2056,4.5
2057,47.7
2058,82.8
2059,13.6
2060,78.9
2061,74.8
2062,17.1
2063,5.8
2064,48.4
2065,94.7
2066,63.1
2067,0.7
2068,86.7
2069,25.7
2070,67.5
2071,8.8
2072,37.4
2073,10.5
2074,54.3
2075,6.4
2076,55.9
2077,63.0
2078,69.9
2079,10.1
2080,70.8
2081,89.4
2082,34.7
2083,84.9
2084,7.5
2085,11.5
2086,70.3
2087,34.0
2088,71.4
2089,20.6
2090,72.2
2091,39.8
2092,75.2
2093,75.9
2094,5.4
2095,1.1
2096,31.0
2097,13.7
2098,35.3
2099,13.6
2100,5.3
2101,33.8
2102,71.0
2103,62.1
2104,97.9
2105,69.2
2106,17.3
2107,33.2
2108,73.8
2109,40.1
2110,4.2
2111,64.7
2112,89.8
2113,12.9
2114,68.8
2115,7.9
2116,64.4
2117,22.0
2118,99.2
2119,13.8
2120,67.5
2121,17.4
2122,62.3
2123,65.2
2124,86.0
2125,62.9
2126,34.1
2127,69.0
2128,44.4
2129,55.0
2130,30.0
2131,40.1
2132,63.8
2133,99.9
2134,40.9
2135,94.3
2136,28.0
2137,18.8
2138,95.3
2139,2.2
2140,92.0
2141,55.5
2142,75.1
